latitude,longitude,Place_Name,Vaccine_Type,Phone,Website,Prescreening_Website,Address,City,Zip,County
40.020956,-83.061606,Walgreens Co. #10053,Pfizer-BioNTech - Ages 12 years and older,614-538-0029,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,3141 TREMONT RD,UPPER ARLINGTON,43221-2034,Franklin County
39.87928,-83.059209,Walgreens Co. #7973,Pfizer-BioNTech - Ages 12 years and older,614-277-1325,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2110 STRINGTOWN RD,GROVE CITY,43123-2931,Franklin County
41.388988,-81.43879,Walgreens Co. #6889,Pfizer-BioNTech - Ages 12 years and older,440-836-0494,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6270 SOM CENTER RD,SOLON,44139-2913,Cuyahoga County
39.755945,-84.05449,Walgreens Co. #11510,Pfizer-BioNTech - Ages 12 years and older,937-320-9112,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2269 N FAIRFIELD RD,BEAVERCREEK,45431-2526,Greene County
38.537474,-82.680535,Walgreens Co. #17595,Moderna - Ages 12 years and older,740-532-5550,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,715 PARK AVE,IRONTON,45638-1544,Lawrence County
39.218416,-84.548835,Walgreens Co. #11630,Pfizer-BioNTech - Ages 12 years and older,513-931-1717,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6918 HAMILTON AVE,CINCINNATI,45231-5212,Hamilton County
40.820506,-81.502633,Walgreens Co. #7865,Pfizer-BioNTech - Ages 12 years and older,330-833-5730,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1950 WALES RD NE,MASSILLON,44646-4110,Stark County
39.928265,-83.089736,Walgreens Co. #6981,Pfizer-BioNTech - Ages 12 years and older,614-279-1962,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1280 DEMOREST RD,COLUMBUS,43204-7003,Franklin County
40.06283,-82.86381,Walgreens Co. #9093,Moderna - Ages 12 years and older,614-476-0988,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,5195 N HAMILTON RD,COLUMBUS,43230-1313,Franklin County
39.713925,-82.583917,Walgreens Co. #9120,Moderna - Ages 12 years and older,740-654-2592,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,859 E MAIN ST,LANCASTER,43130-3940,Fairfield County
39.113733,-84.58451,Walgreens Co. #7181,Moderna - Ages 12 years and older,513-921-7722,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,4241 GLENWAY AVE,CINCINNATI,45205-1470,Hamilton County
41.083116,-81.568812,Walgreens Co. #3279,Moderna - Ages 12 years and older,330-869-5896,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1303 COPLEY RD,AKRON,44320-2766,Summit County
40.868618,-81.398276,Walgreens Co. #3261,Pfizer-BioNTech - Ages 12 years and older,330-497-8316,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1000 S MAIN ST,NORTH CANTON,44720-3628,Stark County
39.729745,-84.141126,Walgreens Co. #5517,Pfizer-BioNTech - Ages 12 years and older,937-781-9561,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2600 S SMITHVILLE RD,DAYTON,45420-2642,Montgomery County
41.610971,-81.525983,Walgreens Co. #3312,Pfizer-BioNTech - Ages 12 years and older,216-261-4497,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,22401 LAKE SHORE BLVD,EUCLID,44123-1312,Cuyahoga County
39.670505,-84.223014,Walgreens Co. #7885,Pfizer-BioNTech - Ages 12 years and older,937-433-1604,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,5901 SPRINGBORO PIKE,DAYTON,45449-3249,Montgomery County
41.029135,-81.513674,Walgreens Co. #11748,Pfizer-BioNTech - Ages 12 years and older,330-724-2709,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,361 E WATERLOO RD,AKRON,44319-1218,Summit County
39.158351,-84.630358,Walgreens Co. #3807,Pfizer-BioNTech - Ages 12 years and older,513-574-1978,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,5508 BRIDGETOWN RD,CINCINNATI,45248-4330,Hamilton County
41.318151,-81.627268,Walgreens Co. #10032,Pfizer-BioNTech - Ages 12 years and older,440-526-5250,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,8966 BRECKSVILLE RD,BRECKSVILLE,44141-2315,Cuyahoga County
39.216443,-84.517549,Walgreens Co. #11269,Moderna - Ages 12 years and older,513-931-5411,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,8210 WINTON RD,CINCINNATI,45231-5903,Hamilton County
39.390851,-84.370387,Walgreens Co. #13635,Pfizer-BioNTech - Ages 12 years and older,513-755-1831,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6330 CINCINNATI DAYTON RD,LIBERTY TOWNSHIP,45044-8797,Butler County
39.100584,-84.509299,Walgreens Co. #9775,Pfizer-BioNTech - Ages 12 years and older,513-721-0840,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,406 MAIN ST,CINCINNATI,45202-0001,Hamilton County
39.183174,-84.424912,Walgreens Co. #1502,Pfizer-BioNTech - Ages 12 years and older,513-731-2272,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6204 MONTGOMERY RD,CINCINNATI,45213-1404,Hamilton County
39.253527,-84.422272,Walgreens Co. #6653,Pfizer-BioNTech - Ages 12 years and older,513-563-0546,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,3105 GLENDALE MILFORD RD,CINCINNATI,45241-3134,Hamilton County
41.029977,-81.588335,Walgreens Co. #4776,Moderna - Ages 12 years and older,330-745-2674,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,900 WOOSTER RD N,BARBERTON,44203-1659,Summit County
39.160161,-84.505473,Walgreens Co. #5632,Pfizer-BioNTech - Ages 12 years and older,513-641-2426,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,9 W MITCHELL AVE,CINCINNATI,45217-1525,Hamilton County
40.901477,-81.10504,Walgreens Co. #9385,Pfizer-BioNTech - Ages 12 years and older,330-829-3782,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2012 S UNION AVE,ALLIANCE,44601-4951,Stark County
40.370008,-80.63628,Walgreens Co. #11695,Moderna - Ages 12 years and older,740-282-0173,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2001 SUNSET BLVD,STEUBENVILLE,43952-1349,Jefferson County
39.85335,-82.827623,Walgreens Co. #7524,Pfizer-BioNTech - Ages 12 years and older,614-920-0287,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6266 GENDER RD,CANAL WINCHESTER,43110-2042,Franklin County
39.562842,-84.277011,Walgreens Co. #9733,Pfizer-BioNTech - Ages 12 years and older,937-743-9609,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1300 E 2ND ST,FRANKLIN,45005-1898,Warren County
39.955404,-83.074489,Walgreens Co. #6378,Pfizer-BioNTech - Ages 12 years and older,614-276-9745,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2770 W BROAD ST,COLUMBUS,43204-2641,Franklin County
39.231581,-84.376465,Walgreens Co. #2697,Pfizer-BioNTech - Ages 12 years and older,513-791-4390,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,9580 KENWOOD RD,BLUE ASH,45242-6140,Hamilton County
39.35348,-84.365534,Walgreens Co. #9577,Pfizer-BioNTech - Ages 12 years and older,513-759-9161,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,7776 COX LN,WEST CHESTER,45069-6548,Butler County
40.157815,-83.090239,Walgreens Co. #11145,Moderna - Ages 12 years and older,614-210-0306,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,9669 SAWMILL PKWY,POWELL,43065-6669,Delaware County
40.73022,-84.062414,Walgreens Co. #7684,Pfizer-BioNTech - Ages 12 years and older,419-222-1600,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2366 HARDING HWY,LIMA,45804-3426,Allen County
41.652842,-83.66385,Walgreens Co. #5324,Pfizer-BioNTech - Ages 12 years and older,419-536-3840,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1330 N REYNOLDS RD,TOLEDO,43615-4760,Lucas County
40.809906,-81.377127,Walgreens Co. #4044,Pfizer-BioNTech - Ages 12 years and older,330-453-4874,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1223 CLEVELAND AVE NW,CANTON,44703-3101,Stark County
39.219432,-83.60732,Walgreens Co. #11158,Moderna - Ages 12 years and older,937-393-2307,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1090 NORTHVIEW DR,HILLSBORO,45133-7629,Highland County
41.567084,-81.537998,Walgreens Co. #10710,Moderna - Ages 12 years and older,216-531-1466,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,20485 EUCLID AVE,EUCLID,44117-1456,Cuyahoga County
41.493722,-82.020534,Walgreens Co. #6588,Pfizer-BioNTech - Ages 12 years and older,440-930-5873,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,32798 WALKER RD,AVON LAKE,44012-1443,Lorain County
40.288221,-84.176549,Walgreens Co. #7941,Moderna - Ages 12 years and older,937-492-5340,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1400 MICHIGAN ST,SIDNEY,45365-2449,Shelby County
39.927141,-82.832001,Walgreens Co. #9193,Pfizer-BioNTech - Ages 12 years and older,614-866-8218,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2615 BRICE RD,REYNOLDSBURG,43068-3420,Franklin County
39.955162,-82.830255,Walgreens Co. #21338,Pfizer-BioNTech - Ages 12 years and older,614-759-8048,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6300 E MAIN STREET,REYNOLDSBURG,43068-2495,Franklin County
40.36297,-83.759028,Walgreens Co. #10915,Pfizer-BioNTech - Ages 12 years and older,937-292-8104,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,101 E SANDUSKY AVE,BELLEFONTAINE,43311-2016,Logan County
41.514089,-81.572206,Walgreens Co. #4130,Pfizer-BioNTech - Ages 12 years and older,216-932-4759,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,3020 MAYFIELD RD,CLEVELAND HEIGHTS,44118-1702,Cuyahoga County
41.689804,-83.622455,Walgreens Co. #6168,Pfizer-BioNTech - Ages 12 years and older,419-474-3915,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,4580 MONROE ST,TOLEDO,43613-4738,Lucas County
40.031477,-84.209352,Walgreens Co. #7331,Pfizer-BioNTech - Ages 12 years and older,937-339-8341,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,20 W MARKET ST,TROY,45373-3993,Miami County
41.579355,-81.56849,Walgreens Co. #21252,Pfizer-BioNTech - Ages 12 years and older,216-383-3803,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,16100 LAKESHORE BLVD,CLEVELAND,44110-1001,Cuyahoga County
41.725994,-81.248629,Walgreens Co. #5821,Pfizer-BioNTech - Ages 12 years and older,440-350-1928,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,132 RICHMOND ST,PAINESVILLE,44077-3253,Lake County
39.702231,-84.124813,Walgreens Co. #7256,Moderna - Ages 12 years and older,937-395-0633,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2140 E DOROTHY LN,KETTERING,45420-1114,Montgomery County
40.087178,-82.959482,Walgreens Co. #7525,Pfizer-BioNTech - Ages 12 years and older,614-523-1165,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2150 E DUBLIN GRANVILLE RD,COLUMBUS,43229-3513,Franklin County
40.238438,-83.349342,Walgreens Co. #11966,Moderna - Ages 12 years and older,937-578-0156,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,180 COLEMANS XING,MARYSVILLE,43040-7080,Union County
39.683679,-83.938863,Walgreens Co. #12703,Pfizer-BioNTech - Ages 12 years and older,937-376-0631,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,537 W MAIN ST,XENIA,45385-2811,Greene County
41.054824000000004,-81.440002,Walgreens Co. #3741,Pfizer-BioNTech - Ages 12 years and older,330-733-4237,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,302 CANTON RD,AKRON,44312-1602,Summit County
39.128784,-84.510831,Walgreens Co. #12830,Pfizer-BioNTech - Ages 12 years and older,513-751-3444,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,3 W CORRY ST,CINCINNATI,45219-1901,Hamilton County
41.357084,-83.135791,Walgreens Co. #12159,Pfizer-BioNTech - Ages 12 years and older,419-355-9760,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1900 W STATE ST,FREMONT,43420-1638,Sandusky County
41.438477,-81.779279,Walgreens Co. #3234,Pfizer-BioNTech - Ages 12 years and older,216-941-8702,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,4281 W 130TH ST,CLEVELAND,44135-4869,Cuyahoga County
41.46931,-81.706984,Walgreens Co. #12444,Moderna - Ages 12 years and older,216-651-0212,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,3415 CLARK AVE,CLEVELAND,44109-1135,Cuyahoga County
39.209535,-84.399455,Walgreens Co. #2136,Pfizer-BioNTech - Ages 12 years and older,513-891-2808,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,4090 E GALBRAITH RD,DEER PARK,45236-2324,Hamilton County
41.276943,-81.78584,Walgreens Co. #12014,Pfizer-BioNTech - Ages 12 years and older,440-572-2833,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,19980 W 130TH ST,STRONGSVILLE,44136-8437,Cuyahoga County
40.029537,-83.160294,Walgreens Co. #9904,Pfizer-BioNTech - Ages 12 years and older,614-771-7493,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,5383 CEMETERY RD,HILLIARD,43026-1502,Franklin County
39.946384,-82.916287,Walgreens Co. #6273,Moderna - Ages 12 years and older,614-236-8622,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,3015 E LIVINGSTON AVE,COLUMBUS,43209-3047,Franklin County
39.923066,-83.768307,Walgreens Co. #6521,Pfizer-BioNTech - Ages 12 years and older,937-322-7586,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2609 E MAIN ST,SPRINGFIELD,45503-5114,Clark County
41.483414,-81.769217,Walgreens Co. #5206,Pfizer-BioNTech - Ages 12 years and older,216-227-0819,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,11701 DETROIT AVE,LAKEWOOD,44107-3041,Cuyahoga County
41.470398,-84.550311,Walgreens Co. #10579,Moderna - Ages 12 years and older,419-636-0613,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,403 S MAIN ST,BRYAN,43506-2186,Williams County
41.305909,-84.359709,Walgreens Co. #9483,Pfizer-BioNTech - Ages 12 years and older,419-782-2499,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1829 N CLINTON ST,DEFIANCE,43512-8555,Defiance County
41.63615,-83.487117,Walgreens Co. #5906,Pfizer-BioNTech - Ages 12 years and older,419-693-9034,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2562 NAVARRE AVE,OREGON,43616-3171,Lucas County
39.128278,-84.604615,Walgreens Co. #4246,Moderna - Ages 12 years and older,513-347-3359,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2320 BOUDINOT AVE,CINCINNATI,45238-3417,Hamilton County
40.0978,-82.81841,Walgreens Co. #9541,Pfizer-BioNTech - Ages 12 years and older,614-855-4806,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,5555 NEW ALBANY RD,NEW ALBANY,43054-8825,Franklin County
40.086918,-82.4283,Walgreens Co. #7541,Moderna - Ages 12 years and older,740-366-7119,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1425 N 21ST ST,NEWARK,43055-3069,Licking County
41.501653,-81.535529,Walgreens Co. #4685,Pfizer-BioNTech - Ages 12 years and older,216-932-0937,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2135 WARRENSVILLE CENTER RD,SOUTH EUCLID,44121-2629,Cuyahoga County
40.062136,-83.019059,Walgreens Co. #7368,Pfizer-BioNTech - Ages 12 years and older,614-261-9013,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,4890 N HIGH ST,COLUMBUS,43214-1552,Franklin County
39.847532,-84.140133,Walgreens Co. #4521,Pfizer-BioNTech - Ages 12 years and older,937-236-6054,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,6495 TROY PIKE,HUBER HEIGHTS,45424-3648,Montgomery County
40.014361,-80.745043,Walgreens Co. #17284,Moderna - Ages 12 years and older,740-340-3152,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,432 32ND ST,BELLAIRE,43906-1574,Belmont County
41.519475,-81.516461,Walgreens Co. #21321,Moderna - Ages 12 years and older,216-691-0897,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,4546 MAYFIELD RD,SOUTH EUCLID,44121-4043,Cuyahoga County
41.085591,-81.46742,Walgreens Co. #21311,Moderna - Ages 12 years and older,330-784-3907,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,840 BRITTAIN RD,AKRON,44305,Summit County
41.484252,-81.922405,Walgreens Co. #10029,Pfizer-BioNTech - Ages 12 years and older,440-835-1450,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,27251 WOLF RD,BAY VILLAGE,44140-2020,Cuyahoga County
41.166282,-81.438978,Walgreens Co. #4295,Pfizer-BioNTech - Ages 12 years and older,330-688-4372,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,2086 GRAHAM RD,STOW,44224-4003,Summit County
39.547028,-83.427412,Walgreens Co. #12372,Pfizer-BioNTech - Ages 12 years and older,740-335-3180,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,1240 COLUMBUS AVE,WASHINGTON COURT HOUSE,43160-1655,Fayette County
